Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
RV;Rivaroxaban;1952;25HK01;µg/L;W5;PB7;XX;89,04;15;93,1;6,3;-4,4;-4,1;-0,6;TB;212;86,5;7,8;2,9;2,5;0,3;TB;02/04/2025;20,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK01;µg/L;W5;PB7;XX;91,04;15;93,1;6,3;-2,2;-2,1;-0,3;TB;212;86,5;7,8;5,2;4,5;0,6;TB;02/04/2025;20,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952;25HK02;µg/L;W5;PB7;XX;247,55;12;250,3;11,1;-1,1;-2,8;-0,2;TB;209;238,5;15,7;3,8;9,1;0,6;TB;02/04/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK02;µg/L;W5;PB7;XX;258,47;12;250,3;11,1;3,3;8,2;0,7;TB;209;238,5;15,7;8,4;20,0;1,3;B+;02/04/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952;25HK03;µg/L;W5;PB7;XX;285,2;12;295,1;14,2;-3,4;-9,9;-0,7;TB;212;292,0;13,8;-2,3;-6,8;-0,5;TB;02/07/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK03;µg/L;W5;PB7;XX;273,4;12;295,1;14,2;-7,4;-21,7;-1,4;B-;212;292,0;13,8;-6,4;-18,6;-1,3;B-;02/07/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952;25HK04;µg/L;W5;PB7;XX;89,9;17;93,3;10,7;-3,6;-3,4;-0,3;TB;212;87,7;7,5;2,5;2,2;0,3;TB;24/09/2025;20,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK04;µg/L;W5;PB7;XX;77,5;17;93,3;10,7;-16,9;-15,8;-1,4;B-;212;87,7;7,5;-11,6;-10,2;-1,4;B-;24/09/2025;20,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952;25HK05;µg/L;W5;PB7;XX;291,4;12;293,9;21,8;-0,9;-2,5;-0,1;TB;205;293,4;15,3;-0,7;-2,0;-0,1;TB;24/09/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK05;µg/L;W5;PB7;XX;259,7;12;293,9;21,8;-11,6;-34,2;-1,5;B-;205;293,4;15,3;-11,5;-33,7;-2,2;B-;24/09/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952;25HK06;µg/L;W5;PB7;XX;260;14;249,2;13,3;4,3;10,8;0,8;TB;216;238,5;15,7;9,0;21,5;1,4;B+;29/10/2025;12,0;Marie BRIONNE-FRANCOIS
RV;Rivaroxaban;1952A;25HK06;µg/L;W5;PB7;XX;239;14;249,2;13,3;-4,1;-10,2;-0,7;TB;216;238,5;15,7;0,2;0,5;0,0;TB;29/10/2025;12,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF01;%;G4;PG4;P1;3,1;15;;;;;;*;;;;;;;;19/02/2025;40,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF02;%;G4;PG4;P1;13,5;35;14,09;2,75;-4,2;-0,59;-0,2;TB;179;;;;;;;19/02/2025;35,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF03;%;G4;PG4;P1;2,4;;;;;;;*;;;;;;;;23/04/2025;40,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF04;%;G4;PG4;P1;17,9;34;17,81;1,57;0,5;0,09;0,1;TB;179;;;;;;;23/04/2025;25,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF05;%;G4;PG4;P1;14,7;35;13,92;2,60;5,6;0,78;0,3;TB;;;;;;;;18/06/2025;35,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF06;%;G4;PG4;P1;18,6;35;18,17;1,97;2,4;0,43;0,2;TB;;;;;;;;18/06/2025;25,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF07;%;G4;PG4;P1;1,0;13;;;;;;*;;;;;;;;15/10/2025;40,0;Marie BRIONNE-FRANCOIS
R0;Rosner Indice;1952;25HF08;%;G4;PG4;P1;19,2;33;17,57;1,61;9,3;1,63;1,0;TB;172;;;;;;;15/10/2025;25,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF01;sec.;G3;PG4;XX;40,9;;;;;;;*;;;;;;;;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF02;sec.;G3;PG4;XX;40,9;;;;;;;*;;;;;;;;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF03;sec.;G3;PG4;XX;42,7;;;;;;;*;;;;;;;;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF04;sec.;G3;PG4;XX;42,7;;;;;;;*;;;;;;;;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF05;sec.;G3;PG4;XX;46,9;;;;;;;*;;;;;;;;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF06;sec.;G3;PG4;XX;46,9;;;;;;;*;;;;;;;;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF07;sec.;G3;PG4;XX;39,3;;;;;;;*;;;;;;;;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SC;SCT Confirm Témoin;1952;25HF08;sec.;G3;PG4;XX;39,3;;;;;;;*;;;;;;;;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF01;sec.;G3;PG4;XX;47,0;18;50,86;3,92;-7,6;-3,86;-0,9;TB;19;51,09;3,99;-8,0;-4,09;-1,0;TB;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF02;sec.;G3;PG4;XX;48,6;18;52,21;5,89;-6,9;-3,61;-0,6;TB;20;53,11;6,42;-8,5;-4,51;-0,7;TB;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF03;sec.;G3;PG4;XX;47,5;18;49,57;5,10;-4,2;-2,07;-0,4;TB;19;49,99;5,38;-5,0;-2,49;-0,4;TB;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF04;sec.;G3;PG4;XX;52,7;18;57,51;6,63;-8,4;-4,81;-0,7;TB;20;58,29;6,95;-9,6;-5,59;-0,8;TB;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF05;sec.;G3;PG4;XX;48,3;18;53,91;7,11;-10,4;-5,61;-0,8;TB;20;54,58;7,36;-11,5;-6,28;-0,8;B-;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF06;sec.;G3;PG4;XX;55,7;18;59,73;8,15;-6,7;-4,03;-0,5;TB;20;60,82;8,67;-8,4;-5,12;-0,6;TB;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF07;sec.;G3;PG4;XX;45,5;17;46,04;1,99;-1,2;-0,54;-0,3;TB;21;46,12;1,95;-1,3;-0,62;-0,3;TB;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SCP;SCT Confirm Tps Plasma;1952;25HF08;sec.;G3;PG4;XX;53,0;17;52,80;1,83;0,4;0,20;0,1;TB;21;53,17;2,38;-0,3;-0,17;-0,1;TB;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF01;sec.;G3;PG4;XX;45,3;;;;;;;*;;;;;;;;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF02;sec.;G3;PG4;XX;45,3;;;;;;;*;;;;;;;;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF03;sec.;G3;PG4;XX;44,5;;;;;;;*;;;;;;;;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF04;sec.;G3;PG4;XX;44,5;;;;;;;*;;;;;;;;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF05;sec.;G3;PG4;XX;48,7;;;;;;;*;;;;;;;;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF06;sec.;G3;PG4;XX;48,7;;;;;;;*;;;;;;;;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF07;sec.;G3;PG4;XX;46,3;;;;;;;*;;;;;;;;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SS;SCT Screen Témoin;1952;25HF08;sec.;G3;PG4;XX;46,3;;;;;;;*;;;;;;;;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF01;sec.;G3;PG4;XX;44,2;18;43,69;0,78;1,2;0,51;0,6;TB;20;43,87;0,98;0,8;0,33;0,3;TB;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF02;sec.;G3;PG4;XX;155,8;18;156,91;3,43;-0,7;-1,11;-0,3;TB;20;157,54;3,91;-1,1;-1,74;-0,4;TB;19/02/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF03;sec.;G3;PG4;XX;44,3;17;43,91;0,91;0,9;0,39;0,4;TB;19;44,09;1,11;0,5;0,21;0,2;TB;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF04;sec.;G3;PG4;XX;244,6;18;230,96;12,06;5,9;13,64;1,1;TB;19;229,90;12,88;6,4;14,70;1,1;TB;23/04/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF05;sec.;G3;PG4;XX;155,7;18;153,50;6,58;1,4;2,20;0,3;TB;20;153,95;6,98;1,1;1,75;0,2;TB;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF06;sec.;G3;PG4;XX;244,8;18;221,51;10,38;10,5;23,29;2,2;B+;19;221,56;9,99;10,5;23,24;2,2;B+;18/06/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF07;sec.;G3;PG4;XX;35,2;17;41,59;1,24;-15,4;-6,39;-4,9;B-;19;41,83;1,50;-15,8;-6,63;-4,3;B-;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
SSP;SCT Screen Tps Plasma;1952;25HF08;sec.;G3;PG4;XX;171,6;17;;;;;;*;19;;;;;;;15/10/2025;20,0;Marie BRIONNE-FRANCOIS
DS;Seuil décisionnel D-Dimères;1952K;25DD04;µg/L;Q1;WRS;XX;500;;;;;;;*;;;;;;;;22/09/2025;21,0;Marie BRIONNE-FRANCOIS
DS;Seuil décisionnel D-Dimères;1952K;25DD05;µg/L;Q1;WRS;XX;500;;;;;;;*;;;;;;;;22/09/2025;21,0;Marie BRIONNE-FRANCOIS
DS;Seuil décisionnel D-Dimères;1952K;25DD06;µg/L;Q1;WRS;XX;500;;;;;;;*;;;;;;;;03/11/2025;21,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA01;%;W2;PB7;XX;83;26;82,2;5,6;1,0;0,8;0,1;TB;828;89,2;7,3;-7,0;-6,2;-0,8;B-;22/01/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA01;%;W2;PB7;XX;83;26;82,2;5,6;1,0;0,8;0,1;TB;828;89,2;7,3;-7,0;-6,2;-0,8;B-;22/01/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA02;%;W2;PB7;XX;51;26;49,3;4,0;3,4;1,7;0,4;TB;827;41,7;4,2;22,3;9,3;2,2;+2;22/01/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA02;%;W2;PB7;XX;51;26;49,3;4,0;3,4;1,7;0,4;TB;827;41,7;4,2;22,3;9,3;2,2;+2;22/01/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA03;%;W2;PB7;XX;69;29;66,1;4,1;4,4;2,9;0,7;TB;840;64,8;3,6;6,5;4,2;1,2;B+;19/02/2025;10,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA03;%;W2;PB7;XX;70;29;66,1;4,1;5,9;3,9;1,0;B+;840;64,8;3,6;8,0;5,2;1,5;B+;19/02/2025;10,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA04;%;W2;PB7;XX;19;29;17,1;1,6;11,1;1,9;1,2;B+;843;17,4;1,8;9,2;1,6;0,9;B+;19/02/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA04;%;W2;PB7;XX;20;29;17,1;1,6;17,0;2,9;1,8;+1;843;17,4;1,8;14,9;2,6;1,5;B+;19/02/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA05;%;W2;PB7;XX;59,7;31;62,2;1,6;-4,0;-2,5;-1,5;TB;840;64,5;3,4;-7,4;-4,8;-1,4;B-;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA05;%;W2;PB7;XX;61,2;31;62,2;1,6;-1,6;-1,0;-0,6;TB;840;64,5;3,4;-5,1;-3,3;-1,0;TB;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA06;%;W2;PB7;XX;42,6;31;45,0;1,5;-5,3;-2,4;-1,6;B-;841;41,5;4,0;2,7;1,1;0,3;TB;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA06;%;W2;PB7;XX;43,1;31;45,0;1,5;-4,2;-1,9;-1,3;TB;841;41,5;4,0;3,9;1,6;0,4;TB;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA07;%;W2;PB7;XX;70,7;27;75,5;2,3;-6,4;-4,8;-2,1;B-;831;88,8;7,6;-20,4;-18,1;-2,4;-2;16/04/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA07;%;W2;PB7;XX;70,5;27;75,5;2,3;-6,6;-5,0;-2,2;B-;831;88,8;7,6;-20,6;-18,3;-2,4;-2;16/04/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA08;%;W2;PB7;XX;14,5;27;15,5;0,7;-6,5;-1,0;-1,5;TB;832;17,2;1,7;-15,7;-2,7;-1,6;-1;16/04/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA08;%;W2;PB7;XX;14,6;27;15,5;0,7;-5,8;-0,9;-1,4;TB;832;17,2;1,7;-15,1;-2,6;-1,5;B-;16/04/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA09;%;W2;PB7;XX;74,6;31;74,9;2,8;-0,4;-0,3;-0,1;TB;824;88,6;7,5;-15,8;-14,0;-1,9;-1;14/05/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA09;%;W2;PB7;XX;74,5;31;74,9;2,8;-0,5;-0,4;-0,1;TB;824;88,6;7,5;-15,9;-14,1;-1,9;-1;14/05/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA10;%;W2;PB7;XX;60,8;31;61,7;1,9;-1,5;-0,9;-0,5;TB;825;64,7;3,6;-6,0;-3,9;-1,1;B-;14/05/2025;10,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA10;%;W2;PB7;XX;60,6;31;61,7;1,9;-1,8;-1,1;-0,6;TB;825;64,7;3,6;-6,3;-4,1;-1,2;B-;14/05/2025;10,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA11;%;W2;PB7;XX;59,7;35;61,9;2,6;-3,6;-2,2;-0,8;TB;819;64,6;3,6;-7,6;-4,9;-1,4;B-;11/06/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA11;%;W2;PB7;XX;58,9;35;61,9;2,6;-4,8;-3,0;-1,2;TB;819;64,6;3,6;-8,8;-5,7;-1,6;B-;11/06/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA12;%;W2;PB7;XX;23,3;35;24,3;1,3;-4,1;-1,0;-0,8;TB;817;30,0;2,6;-22,3;-6,7;-2,5;-1;11/06/2025;15,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA12;%;W2;PB7;XX;22,6;35;24,3;1,3;-7,0;-1,7;-1,3;TB;817;30,0;2,6;-24,7;-7,4;-2,8;-1;11/06/2025;15,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA13;%;W2;PB7;XX;73,7;34;75,0;2,4;-1,7;-1,3;-0,6;TB;833;89,2;7,7;-17,4;-15,5;-2,0;-1;09/07/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA13;%;W2;PB7;XX;72,1;34;75,0;2,4;-3,9;-2,9;-1,2;TB;833;89,2;7,7;-19,2;-17,1;-2,2;-2;09/07/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA14;%;W2;PB7;XX;43,5;34;45,0;1,9;-3,3;-1,5;-0,8;TB;832;41,6;4,2;4,6;1,9;0,5;TB;09/07/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA14;%;W2;PB7;XX;41,3;34;45,0;1,9;-8,2;-3,7;-2,0;B-;832;41,6;4,2;-0,7;-0,3;-0,1;TB;09/07/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA15;%;W2;PB7;XX;80,9;31;77,6;2,7;4,3;3,3;1,2;TB;817;97,1;6,2;-16,7;-16,2;-2,6;-1;27/08/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA15;%;W2;PB7;XX;75,6;31;77,6;2,7;-2,6;-2,0;-0,7;TB;817;97,1;6,2;-22,1;-21,5;-3,5;-2;27/08/2025;9,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA16;%;W2;PB7;XX;16,8;33;15,5;1,1;8,4;1,3;1,2;B+;823;17,4;2,1;-3,4;-0,6;-0,3;TB;27/08/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952A;25HA16;%;W2;PB7;XX;15,6;33;15,5;1,1;0,6;0,1;0,1;TB;823;17,4;2,1;-10,3;-1,8;-0,9;B-;27/08/2025;15,0;Maud LEBAS
P1;Taux de prothrombine;1952;25HA17;%;W2;PB7;XX;77,7;32;76,9;2,8;1,0;0,8;0,3;TB;818;97,1;5,9;-20,0;-19,4;-3,3;-2;01/10/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA17;%;W2;PB7;XX;74,8;32;76,9;2,8;-2,7;-2,1;-0,8;TB;818;97,1;5,9;-23,0;-22,3;-3,8;-2;01/10/2025;9,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA18;%;W2;PB7;XX;47,2;32;45,6;1,9;3,5;1,6;0,8;TB;822;41,6;4,0;13,5;5,6;1,4;+1;01/10/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA18;%;W2;PB7;XX;44,5;32;45,6;1,9;-2,4;-1,1;-0,6;TB;822;41,6;4,0;7,0;2,9;0,7;B+;01/10/2025;10,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA19;%;W2;PB7;XX;25;34;25,3;3,2;-1,2;-0,3;-0,1;TB;825;30,1;2,5;-16,9;-5,1;-2,0;-1;05/11/2025;15,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA19;%;W2;PB7;XX;22,6;34;25,3;3,2;-10,7;-2,7;-0,9;B-;825;30,1;2,5;-24,9;-7,5;-3,0;-1;05/11/2025;15,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952;25HA20;%;W2;PB7;XX;16,8;34;15,9;1,7;5,7;0,9;0,5;TB;823;17,4;2,1;-3,4;-0,6;-0,3;TB;05/11/2025;15,0;Marie BRIONNE-FRANCOIS
P1;Taux de prothrombine;1952A;25HA20;%;W2;PB7;XX;14,9;34;15,9;1,7;-6,3;-1,0;-0,6;TB;823;17,4;2,1;-14,4;-2,5;-1,2;B-;05/11/2025;15,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA01;sec.;D1;PB7;XX;22,8;8;23,16;0,40;-1,6;-0,36;-0,8;TB;689;32,66;1,66;-30,2;-9,86;-5,9;-3;22/01/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA01;sec.;D1;PB7;XX;22,6;8;23,16;0,40;-2,4;-0,56;-1,3;TB;689;32,66;1,66;-30,8;-10,06;-6,1;-3;22/01/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA02;sec.;D1;PB7;XX;37,9;8;38,29;2,03;-1,0;-0,39;-0,2;TB;688;51,80;7,57;-26,8;-13,90;-1,8;-2;22/01/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA02;sec.;D1;PB7;XX;38,0;8;38,29;2,03;-0,8;-0,29;-0,1;TB;688;51,80;7,57;-26,6;-13,80;-1,8;-2;22/01/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA03;sec.;D1;PB7;XX;30,2;8;30,25;0,49;-0,2;-0,05;-0,1;TB;695;39,55;2,83;-23,6;-9,35;-3,3;-2;19/02/2025;10,0;Maud LEBAS
CK;TCA;1952A;25HA03;sec.;D1;PB7;XX;29,8;8;30,25;0,49;-1,5;-0,45;-0,8;TB;695;39,55;2,83;-24,7;-9,75;-3,5;-2;19/02/2025;10,0;Maud LEBAS
CK;TCA;1952;25HA04;sec.;D1;PB7;XX;64,4;8;63,8;0,9;0,9;0,6;0,6;TB;695;73,5;5,1;-12,4;-9,1;-1,8;-1;19/02/2025;12,0;Maud LEBAS
CK;TCA;1952A;25HA04;sec.;D1;PB7;XX;63,7;8;63,8;0,9;-0,2;-0,1;-0,1;TB;695;73,5;5,1;-13,3;-9,8;-1,9;-1;19/02/2025;12,0;Maud LEBAS
CK;TCA;1952;25HA05;sec.;D1;PB7;XX;30,9;8;30,14;0,66;2,5;0,76;1,1;TB;690;39,68;2,72;-22,1;-8,78;-3,2;-2;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA05;sec.;D1;PB7;XX;30,2;8;30,14;0,66;0,2;0,06;0,1;TB;690;39,68;2,72;-23,9;-9,48;-3,5;-2;19/03/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA06;sec.;D1;PB7;XX;37,7;8;37,71;1,66;0,0;-0,01;0,0;TB;691;51,90;7,56;-27,4;-14,20;-1,9;-2;19/03/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA06;sec.;D1;PB7;XX;37,6;8;37,71;1,66;-0,3;-0,11;-0,1;TB;691;51,90;7,56;-27,6;-14,30;-1,9;-2;19/03/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA07;sec.;D1;PB7;XX;22,2;10;23,02;0,56;-3,6;-0,82;-1,4;TB;690;32,72;1,69;-32,2;-10,52;-6,2;-3;16/04/2025;10,0;Maud LEBAS
CK;TCA;1952A;25HA07;sec.;D1;PB7;XX;22,2;10;23,02;0,56;-3,6;-0,82;-1,4;TB;690;32,72;1,69;-32,2;-10,52;-6,2;-3;16/04/2025;10,0;Maud LEBAS
CK;TCA;1952;25HA08;sec.;D1;PB7;XX;64,2;10;63,17;0,80;1,6;1,03;1,2;TB;688;73,47;4,84;-12,6;-9,27;-1,9;-1;16/04/2025;12,0;Maud LEBAS
CK;TCA;1952A;25HA08;sec.;D1;PB7;XX;62,8;10;63,17;0,80;-0,6;-0,37;-0,4;TB;688;73,47;4,84;-14,5;-10,67;-2,2;-1;16/04/2025;12,0;Maud LEBAS
CK;TCA;1952;25HA09;sec.;D1;PB7;XX;22,4;10;23,07;0,46;-2,9;-0,67;-1,4;TB;683;32,72;1,62;-31,5;-10,32;-6,4;-3;14/05/2025;10,0;Maud LEBAS
CK;TCA;1952A;25HA09;sec.;D1;PB7;XX;22,5;10;23,07;0,46;-2,5;-0,57;-1,2;TB;683;32,72;1,62;-31,2;-10,22;-6,3;-3;14/05/2025;10,0;Maud LEBAS
CK;TCA;1952;25HA10;sec.;D1;PB7;XX;30,0;10;30,33;0,38;-1,1;-0,33;-0,8;TB;683;39,71;2,71;-24,5;-9,71;-3,6;-2;14/05/2025;10,0;Maud LEBAS
CK;TCA;1952A;25HA10;sec.;D1;PB7;XX;30,6;10;30,33;0,38;0,9;0,27;0,7;TB;683;39,71;2,71;-22,9;-9,11;-3,4;-2;14/05/2025;10,0;Maud LEBAS
CK;TCA;1952;25HA11;sec.;D1;PB7;XX;30,3;10;30,21;0,44;0,3;0,09;0,2;TB;678;39,59;2,78;-23,5;-9,29;-3,3;-2;11/06/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA11;sec.;D1;PB7;XX;30,7;10;30,21;0,44;1,6;0,49;1,0;TB;678;39,59;2,78;-22,5;-8,89;-3,2;-2;11/06/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA12;sec.;D1;PB7;XX;37,7;10;37,85;0,99;-0,4;-0,15;-0,1;TB;677;44,87;2,39;-16,0;-7,17;-3,0;-1;11/06/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA12;sec.;D1;PB7;XX;37,8;10;37,85;0,99;-0,1;-0,05;0,0;TB;677;44,87;2,39;-15,8;-7,07;-3,0;-1;11/06/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA13;sec.;W1;PB7;XX;32,3;33;32,71;0,38;-1,3;-0,41;-1,1;TB;681;32,61;1,60;-1,0;-0,31;-0,2;TB;09/07/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA13;sec.;W1;PB7;XX;32,1;33;32,71;0,38;-1,9;-0,61;-1,6;TB;681;32,61;1,60;-1,6;-0,51;-0,3;TB;09/07/2025;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA14;sec.;W1;PB7;XX;57,7;33;57,02;1,31;1,2;0,68;0,5;TB;680;51,87;7,47;11,2;5,83;0,8;B+;09/07/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;25HA14;sec.;W1;PB7;XX;58,4;33;57,02;1,31;2,4;1,38;1,1;TB;680;51,87;7,47;12,6;6,53;0,9;+1;09/07/2025;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;25HA15;sec.;W1;PB7;XX;33,6;30;33,96;0,45;-1,1;-0,36;-0,8;TB;683;34,62;3,00;-2,9;-1,02;-0,3;TB;27/08/2025;10,0;Maud LEBAS
